id_registro,ano_filmagem,ano_cerimonia,cerimonia,categoria,nome_do_indicado,nome_do_filme,vencedor
2088,1947,1948,20,"ACTRESS IN A SUPPORTING ROLE","Gloria Grahame",Crossfire,false
2089,1947,1948,20,"ACTRESS IN A SUPPORTING ROLE","Celeste Holm","Gentleman's Agreement",true
2090,1947,1948,20,"ACTRESS IN A SUPPORTING ROLE","Marjorie Main","The Egg and I",false
2091,1947,1948,20,"ACTRESS IN A SUPPORTING ROLE","Anne Revere","Gentleman's Agreement",false
2092,1947,1948,20,"ART DIRECTION (Black-and-White)","Art Direction:  Lyle Wheeler, Maurice Ransford;  Set Decoration:  Thomas Little, Paul S. Fox","The Foxes of Harrow",false
2093,1947,1948,20,"ART DIRECTION (Black-and-White)","Art Direction:  John Bryan;  Set Decoration:  Wilfred Shingleton","Great Expectations",true
2094,1947,1948,20,"ART DIRECTION (Color)","Art Direction:  Alfred Junge;  Set Decoration:  Alfred Junge","Black Narcissus",true
2095,1947,1948,20,"ART DIRECTION (Color)","Art Direction:  Robert M. Haas;  Set Decoration:  George James Hopkins","Life with Father",false
2096,1947,1948,20,"CINEMATOGRAPHY (Black-and-White)","Charles Lang, Jr.","The Ghost and Mrs. Muir",false
2097,1947,1948,20,"CINEMATOGRAPHY (Black-and-White)","Guy Green","Great Expectations",true
2098,1947,1948,20,"CINEMATOGRAPHY (Black-and-White)","George Folsey","Green Dolphin Street",false
2099,1947,1948,20,"CINEMATOGRAPHY (Color)","Jack Cardiff","Black Narcissus",true
2100,1947,1948,20,"CINEMATOGRAPHY (Color)","Peverell Marley, William V. Skall","Life with Father",false
2101,1947,1948,20,"CINEMATOGRAPHY (Color)","Harry Jackson","Mother Wore Tights",false
2102,1947,1948,20,DIRECTING,"Henry Koster","The Bishop's Wife",false
2103,1947,1948,20,DIRECTING,"Edward Dmytryk",Crossfire,false
2104,1947,1948,20,DIRECTING,"George Cukor","A Double Life",false
2105,1947,1948,20,DIRECTING,"Elia Kazan","Gentleman's Agreement",true
2106,1947,1948,20,DIRECTING,"David Lean","Great Expectations",false
2107,1947,1948,20,"DOCUMENTARY (Feature)","Sid Rogell, Executive Producer;  Theron Warth and Richard O. Fleischer, Producers","Design for Death",true
2108,1947,1948,20,"DOCUMENTARY (Feature)","United States Department of State Office of Information and Educational Exchange","Journey into Medicine",false
2109,1947,1948,20,"DOCUMENTARY (Feature)","Paul Rotha, Producer","The World Is Rich",false
2110,1947,1948,20,"DOCUMENTARY (Short Subject)","United Nations Division of Films and Visual Information","First Steps",true
2111,1947,1948,20,"DOCUMENTARY (Short Subject)","Frederic Ullman, Jr., Producer","Passport to Nowhere",false
2112,1947,1948,20,"DOCUMENTARY (Short Subject)","Australian News & Information Bureau","School in the Mailbox",false
2113,1947,1948,20,"FILM EDITING","Monica Collingwood","The Bishop's Wife",false
2114,1947,1948,20,"FILM EDITING","Francis Lyon, Robert Parrish","Body and Soul",true
2115,1947,1948,20,"FILM EDITING","Harmon Jones","Gentleman's Agreement",false
2116,1947,1948,20,"FILM EDITING","George White","Green Dolphin Street",false
2117,1947,1948,20,"FILM EDITING","Fergus McDonell","Odd Man Out",false
2118,1947,1948,20,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Hugo Friedhofer","The Bishop's Wife",false
2119,1947,1948,20,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Alfred Newman","Captain from Castile",false
2120,1947,1948,20,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Dr. Miklos Rozsa","A Double Life",true
2121,1947,1948,20,"MUSIC (Music Score of a Dramatic or Comedy Picture)","David Raksin","Forever Amber",false
2122,1947,1948,20,"MUSIC (Music Score of a Dramatic or Comedy Picture)","Max Steiner","Life with Father",false
2123,1947,1948,20,"MUSIC (Scoring of a Musical Picture)","Johnny Green",Fiesta,false
2124,1947,1948,20,"MUSIC (Scoring of a Musical Picture)","Alfred Newman","Mother Wore Tights",true
2125,1947,1948,20,"MUSIC (Scoring of a Musical Picture)","Ray Heindorf, Max Steiner","My Wild Irish Rose",false
2126,1947,1948,20,"MUSIC (Scoring of a Musical Picture)","Robert Emmett Dolan","Road to Rio",false
2127,1947,1948,20,"MUSIC (Scoring of a Musical Picture)","Daniele Amfitheatrof, Paul J. Smith, Charles Wolcott","Song of the South",false
2128,1947,1948,20,"MUSIC (Song)","Music by Arthur Schwartz; Lyrics by Leo Robin","The Time, the Place and the Girl",false
2129,1947,1948,20,"MUSIC (Song)","Music and Lyrics by Frank Loesser","The Perils of Pauline",false
2130,1947,1948,20,"MUSIC (Song)","Music and Lyrics by Ralph Blane, Roger Edens and Hugh Martin","Good News",false
2131,1947,1948,20,"MUSIC (Song)","Music by Josef Myrow; Lyrics by Mack Gordon","Mother Wore Tights",false
2132,1947,1948,20,"MUSIC (Song)","Music by Allie Wrubel; Lyrics by Ray Gilbert","Song of the South",true
2133,1947,1948,20,"BEST MOTION PICTURE","Samuel Goldwyn Productions","The Bishop's Wife",false
2134,1947,1948,20,"BEST MOTION PICTURE","RKO Radio",Crossfire,false
2135,1947,1948,20,"BEST MOTION PICTURE","20th Century-Fox","Gentleman's Agreement",true
2136,1947,1948,20,"BEST MOTION PICTURE","J. Arthur Rank-Cineguild","Great Expectations",false
2137,1947,1948,20,"BEST MOTION PICTURE","20th Century-Fox","Miracle on 34th Street",false
2138,1947,1948,20,"SHORT SUBJECT (Cartoon)","Walt Disney, Producer","Chip An' Dale",false
2139,1947,1948,20,"SHORT SUBJECT (Cartoon)","Frederick Quimby, Producer","Dr. Jekyll and Mr. Mouse",false
2140,1947,1948,20,"SHORT SUBJECT (Cartoon)","Walt Disney, Producer","Pluto's Blue Note",false
2141,1947,1948,20,"SHORT SUBJECT (Cartoon)","George Pal, Producer","Tubby the Tuba",false
2142,1947,1948,20,"SHORT SUBJECT (Cartoon)","Edward Selzer, Producer","Tweetie Pie",true
2143,1947,1948,20,"SHORT SUBJECT (One-reel)","Thomas Mead, Producer","Brooklyn, U.S.A.",false
2144,1947,1948,20,"SHORT SUBJECT (One-reel)","Herbert Moulton, Producer","Good-bye Miss Turlock",true
2145,1947,1948,20,"SHORT SUBJECT (One-reel)","Jerry Fairbanks, Producer","Moon Rockets",false
2146,1947,1948,20,"SHORT SUBJECT (One-reel)","Pete Smith, Producer","Now You See It",false
2147,1947,1948,20,"SHORT SUBJECT (One-reel)","Gordon Hollingshead, Producer","So You Want to Be in Pictures",false
2148,1947,1948,20,"SHORT SUBJECT (Two-reel)","Harry Grey, Producer","Champagne for Two",false
2149,1947,1948,20,"SHORT SUBJECT (Two-reel)","Irving Allen, Producer","Climbing the Matterhorn",true
2150,1947,1948,20,"SHORT SUBJECT (Two-reel)","Thomas Mead, Producer","Fight of the Wild Stallions",false
2151,1947,1948,20,"SHORT SUBJECT (Two-reel)","Herbert Morgan, Producer","Give Us the Earth",false
2152,1947,1948,20,"SHORT SUBJECT (Two-reel)","Ben Blake, Producer","A Voice Is Born: The Story of Niklos Gafni",false
2153,1947,1948,20,"SOUND RECORDING","Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director","The Bishop's Wife",true
2154,1947,1948,20,"SOUND RECORDING","Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director","Green Dolphin Street",false
2155,1947,1948,20,"SOUND RECORDING","Sound Service, Inc., Jack R. Whitney, Sound Director",T-Men,false
2156,1947,1948,20,"SPECIAL EFFECTS","Special Visual Effects by A. Arnold Gillespie, Warren Newcombe; Special Audible Effects by Douglas Shearer, Michael Steinore","Green Dolphin Street",true
2157,1947,1948,20,"SPECIAL EFFECTS","Special Visual Effects by Farciot Edouart, Devereux Jennings, Gordon Jennings, Wallace Kelley, Paul Lerpae; Special Audible Effects by George Dutton",Unconquered,false
2158,1947,1948,20,"WRITING (Motion Picture Story)","Georges Chaperot, Rene Wheeler","A Cage of Nightingales",false
2159,1947,1948,20,"WRITING (Motion Picture Story)","Herbert Clyde Lewis, Frederick Stephani","It Happened on Fifth Avenue",false
2160,1947,1948,20,"WRITING (Motion Picture Story)","Eleazar Lipsky","Kiss of Death",false
2161,1947,1948,20,"WRITING (Motion Picture Story)","Valentine Davies","Miracle on 34th Street",true
2162,1947,1948,20,"WRITING (Motion Picture Story)","Dorothy Parker, Frank Cavett","Smash-Up--The Story of a Woman",false
2163,1947,1948,20,"WRITING (Original Screenplay)","Sidney Sheldon","The Bachelor and the Bobby-Soxer",true
2164,1947,1948,20,"WRITING (Original Screenplay)","Abraham Polonsky","Body and Soul",false
2165,1947,1948,20,"WRITING (Original Screenplay)","Ruth Gordon, Garson Kanin","A Double Life",false
2166,1947,1948,20,"WRITING (Original Screenplay)","Charles Chaplin","Monsieur Verdoux",false
2167,1947,1948,20,"WRITING (Original Screenplay)","Sergio Amidei, Adolfo Franci, C. G. Viola, Cesare Zavattini",Shoe-Shine,false
2168,1947,1948,20,"WRITING (Screenplay)","Richard Murphy",Boomerang!,false
2169,1947,1948,20,"WRITING (Screenplay)","John Paxton",Crossfire,false
2170,1947,1948,20,"WRITING (Screenplay)","Moss Hart","Gentleman's Agreement",false
2171,1947,1948,20,"WRITING (Screenplay)","David Lean, Anthony Havelock-Allan, Ronald Neame","Great Expectations",false
2172,1947,1948,20,"WRITING (Screenplay)","George Seaton","Miracle on 34th Street",true
2173,1947,1948,20,"SPECIAL AWARD","James Baskett for his able and heart-warming characterization of Uncle Remus",NULL,true
2174,1947,1948,20,"SPECIAL AWARD","Bill and Coo",NULL,true
2175,1947,1948,20,"SPECIAL AWARD","Shoe-Shine - the high quality of this motion picture",NULL,true
2176,1947,1948,20,"SPECIAL AWARD","Colonel William N. Selig",NULL,true
2177,1948,1949,21,ACTOR,"Lew Ayres","Johnny Belinda",false
2178,1948,1949,21,ACTOR,"Montgomery Clift","The Search",false
2179,1948,1949,21,ACTOR,"Dan Dailey","When My Baby Smiles at Me",false
2180,1948,1949,21,ACTOR,"Laurence Olivier",Hamlet,true
2181,1948,1949,21,ACTOR,"Clifton Webb","Sitting Pretty",false
2182,1948,1949,21,"ACTOR IN A SUPPORTING ROLE","Charles Bickford","Johnny Belinda",false
2183,1948,1949,21,"ACTOR IN A SUPPORTING ROLE","José Ferrer","Joan of Arc",false
2184,1948,1949,21,"ACTOR IN A SUPPORTING ROLE","Oscar Homolka","I Remember Mama",false
2185,1948,1949,21,"ACTOR IN A SUPPORTING ROLE","Walter Huston","The Treasure of the Sierra Madre",true
2186,1948,1949,21,"ACTOR IN A SUPPORTING ROLE","Cecil Kellaway","The Luck of the Irish",false
2187,1948,1949,21,ACTRESS,"Ingrid Bergman","Joan of Arc",false
2188,1948,1949,21,ACTRESS,"Olivia de Havilland","The Snake Pit",false
2189,1948,1949,21,ACTRESS,"Irene Dunne","I Remember Mama",false
2190,1948,1949,21,ACTRESS,"Barbara Stanwyck","Sorry, Wrong Number",false
2191,1948,1949,21,ACTRESS,"Jane Wyman","Johnny Belinda",true
2192,1948,1949,21,"ACTRESS IN A SUPPORTING ROLE","Barbara Bel Geddes","I Remember Mama",false
2193,1948,1949,21,"ACTRESS IN A SUPPORTING ROLE","Ellen Corby","I Remember Mama",false
2194,1948,1949,21,"ACTRESS IN A SUPPORTING ROLE","Agnes Moorehead","Johnny Belinda",false
2195,1948,1949,21,"ACTRESS IN A SUPPORTING ROLE","Jean Simmons",Hamlet,false
2196,1948,1949,21,"ACTRESS IN A SUPPORTING ROLE","Claire Trevor","Key Largo",true
2197,1948,1949,21,"ART DIRECTION (Black-and-White)","Art Direction:  Roger K. Furse;  Set Decoration:  Carmen Dillon",Hamlet,true
2198,1948,1949,21,"ART DIRECTION (Black-and-White)","Art Direction:  Robert Haas;  Set Decoration:  William Wallace","Johnny Belinda",false
2199,1948,1949,21,"ART DIRECTION (Color)","Art Direction:  Richard Day;  Set Decoration:  Edwin Casey Roberts, Joseph Kish","Joan of Arc",false
2200,1948,1949,21,"ART DIRECTION (Color)","Art Direction:  Hein Heckroth;  Set Decoration:  Arthur Lawson","The Red Shoes",true
2201,1948,1949,21,"CINEMATOGRAPHY (Black-and-White)","Charles B. Lang, Jr.","A Foreign Affair",false
2202,1948,1949,21,"CINEMATOGRAPHY (Black-and-White)","Nicholas Musuraca","I Remember Mama",false
2203,1948,1949,21,"CINEMATOGRAPHY (Black-and-White)","Ted McCord","Johnny Belinda",false
2204,1948,1949,21,"CINEMATOGRAPHY (Black-and-White)","William Daniels","The Naked City",true
2205,1948,1949,21,"CINEMATOGRAPHY (Black-and-White)","Joseph August","Portrait of Jennie",false
2206,1948,1949,21,"CINEMATOGRAPHY (Color)","Charles G. Clarke","Green Grass of Wyoming",false
2207,1948,1949,21,"CINEMATOGRAPHY (Color)","Joseph Valentine, William V. Skall, Winton Hoch","Joan of Arc",true
2208,1948,1949,21,"CINEMATOGRAPHY (Color)","William Snyder","The Loves of Carmen",false
2209,1948,1949,21,"CINEMATOGRAPHY (Color)","Robert Planck","The Three Musketeers",false
2210,1948,1949,21,"COSTUME DESIGN (Black-and-White)",Irene,"B. F.'s Daughter",false
2211,1948,1949,21,"COSTUME DESIGN (Black-and-White)","Roger K. Furse",Hamlet,true
2212,1948,1949,21,"COSTUME DESIGN (Color)","Edith Head, Gile Steele","The Emperor Waltz",false
2213,1948,1949,21,"COSTUME DESIGN (Color)","Dorothy Jeakins, Karinska","Joan of Arc",true
2214,1948,1949,21,DIRECTING,"Laurence Olivier",Hamlet,false
2215,1948,1949,21,DIRECTING,"Jean Negulesco","Johnny Belinda",false
2216,1948,1949,21,DIRECTING,"Fred Zinnemann","The Search",false
2217,1948,1949,21,DIRECTING,"Anatole Litvak","The Snake Pit",false
2218,1948,1949,21,DIRECTING,"John Huston","The Treasure of the Sierra Madre",true
2219,1948,1949,21,"DOCUMENTARY (Feature)","Janice Loeb, Producer","The Quiet One",false
2220,1948,1949,21,"DOCUMENTARY (Feature)","Orville O. Dull, Producer","The Secret Land",true
2221,1948,1949,21,"DOCUMENTARY (Short Subject)","Herbert Morgan, Producer","Heart to Heart",false
2222,1948,1949,21,"DOCUMENTARY (Short Subject)","United States Army Air Force","Operation Vittles",false
2223,1948,1949,21,"DOCUMENTARY (Short Subject)","United States Army","Toward Independence",true
2224,1948,1949,21,"FILM EDITING","Frank Sullivan","Joan of Arc",false
2225,1948,1949,21,"FILM EDITING","David Weisbart","Johnny Belinda",false
